cod_pais,cod_serie,means,año,value,countryname,countrycode,seriesname,seriescode
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2006,4.80501352746852,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2007,2.07786393438754,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2008,.943331863036903,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2009,-6.29525055780502,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2010,4.9713345832195,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2011,3.44404505794418,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2012,3.55321075993527,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2013,.852101559410627,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2014,2.50376350288664,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2015,2.70232342550646,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2016,1.77249323845399,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2017,1.87172853327193,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2018,1.97208209405635,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2019,-.392690505066824,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2020,-8.354034581679951,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2021,6.0484834621255,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2022,3.70975709163623,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2023,3.35354140652768,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2024,1.42742769080466,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2006,4.4931697845459,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2007,4.47921991348267,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2008,4.60609006881714,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2009,4.94933986663818,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2010,4.93695020675659,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2011,4.90405988693237,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2012,4.88348007202148,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2013,4.50858020782471,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2014,5.06808996200562,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2015,5.05087995529175,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2016,4.75795984268188,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2017,4.39752006530762,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2018,4.13945007324219,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2019,,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2020,4.49967002868652,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2021,4.23823022842407,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2022,4.0658597946167,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2023,,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2024,,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2006,3.04090437455287,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2007,2.62073098084872,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2008,.395831033548873,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2009,-3.38026884475778,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2010,2.96705999909368,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2011,1.87802028856423,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2012,1.37675440586294,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2013,1.62046550836888,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2014,2.17833905340592,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2015,2.51027367143098,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2016,1.86249391596978,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2017,2.61694093867455,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2018,2.3646207330156,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2019,1.84575810333803,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2020,-3.88927214744993,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2021,5.9755204126343,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2022,3.09501591343316,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2023,1.82235680918733,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2024,1.80676868744595,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2006,4.90767002105713,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2007,4.7664098739624,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2008,4.90973997116089,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2009,5.38561010360718,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2010,5.36880016326904,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2011,5.13579487800598,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2012,4.89862012863159,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2013,4.99780988693237,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2014,4.93859004974365,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2015,4.93063020706177,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2016,4.8338451385498,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2017,4.86288022994995,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2018,4.8889799118042,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2019,4.94613003730774,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2020,5.29139995574951,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2021,5.12611985206604,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2022,4.99167513847351,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2023,,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2024,,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2006,7.5288990440594,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2007,8.518387769095501,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2008,9.1265683014642,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2009,1.0958236592427,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2010,8.332459107495771,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2011,6.32719240161117,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2012,6.13972470560435,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2013,5.85251821084928,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2014,2.38215737180541,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2015,3.25224477218451,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2016,3.95331871520767,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2017,2.51883544233135,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2018,3.969351341365,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2019,2.24063176875049,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2020,-10.9333065010382,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2021,13.3626240903125,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2022,2.8090335533015,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2023,-.403242151494268,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,NY.GDP.MKTP.KD.ZG,4.1777453,2024,3.30394098171516,Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2006,2.65281009674072,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2007,2.62940001487732,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2008,2.8677499294281,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2009,3.13994002342224,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2010,2.86730003356934,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2011,2.6635000705719,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2012,2.92276000976562,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2013,3.29729008674622,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2014,3.69599008560181,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2015,3.96933007240295,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2016,3.81316995620727,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2017,3.93130993843079,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2018,3.71392011642456,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2019,3.822429895401,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2020,4.25937986373901,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2021,3.92721009254456,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2022,3.83315992355347,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2023,4.23516988754272,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PER,SE.XPD.TOTL.GD.ZS,3.4578788,2024,,Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2006,1.62503532956156,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2007,2.50657937751231,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2008,.319247344434558,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2009,-3.12207827545093,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2010,1.73762453640036,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2011,-1.71352745905065,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2012,-4.05090267621935,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2013,-.984106574148328,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2014,.741391420706506,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2015,1.58979803702681,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2016,2.00414129666575,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2017,3.31472008175986,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2018,2.94628343449202,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2019,2.74568432648596,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2020,-8.204631593243869,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2021,5.55875672070374,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2022,6.98584137580278,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2023,3.09997909018263,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,NY.GDP.MKTP.KD.ZG,1.0126057,2024,2.13967177177636,Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2006,4.90767002105713,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2007,4.92147016525269,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2008,4.69609022140503,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2009,5.56314992904663,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2010,5.40498018264771,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2011,5.11688995361328,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2012,4.94226980209351,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2013,5.2652997970581,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2014,5.12006998062134,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2015,4.8942699432373,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2016,,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2017,5.02685022354126,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2018,4.67940998077393,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2019,4.62753009796143,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2020,4.86408996582031,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2021,4.77342987060547,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2022,4.55159997940063,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2023,,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
PRT,SE.XPD.TOTL.GD.ZS,4.959692,2024,,Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
